"RA","EVADIDO","RESID_ARARAS","BOLSISTA","GRADE_CORRENTE","NOTA_MEDIA","PONTUACAO_PS","TOT_MAT_CURSADAS","TOT_APROVACOES","TOT_REPROVACOES","TOT_REPROV_FREQ","TOT_REPROV_NOTA_FREQ","NCS005","NCS012","SIF001","SIF002","SIF004","SIF005","SIF008","SIF009","SIF010","SIF011","SIF012","SIF015","SIF016","SIF017","SIF019","SIF021","SIF022","SIF026","SIF027","SIF028","SIF031","SIF032","SIF033","SIF035","SIF037","SIF040","SIF041","SIF042","SIF043","SIF047","SIF049","SIF056","SIF057","SIF058","SIF060","SIF062","SIF063","SIF064","SIF065","SIF068","SIF071","SIF029","SIF030","SIF038","SIF039","SIF070","NCS037","NCS040","SIF006","SIF072","SIF073"
"4f3e87a6260643d02f9dd58da4e19981",1,0,1,2015,3.2,36,58,12,46,45,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,1,2,2,1,0,0,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,4,2,1,1,2,2,0,0
"4f427569108eee89d5959e024adac7dc",0,0,1,2017,8.1,51,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"4f6ca43bdd7d4586431ce9426f2580bc",0,0,1,2018,7,51,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"52f9306428c0c617f9cb4c543d46eb9f",0,1,1,2018,5.1,40,17,11,6,6,0,1,0,2,1,1,1,1,2,0,0,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"536e25de0ecacdcfe61298e900069fae",0,0,1,2019,8.8,62,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"5374d6d1e722640873c2003d0bdb8672",0,0,1,2019,7,52,10,9,1,1,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"56e1f1b1c9ba67cbbfeb2e59ca2a1da3",1,1,1,2017,3.2,38,6,1,5,5,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"56ed1c03e120850f06e07761a88465e7",0,0,1,2015,5.6,34,54,46,8,8,0,0,1,2,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,5,5,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"57ac1b2937fb4f59799faa533a6b4aa4",0,0,1,2017,7.8,46,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"5890e0ba721bb242d12165f98eb1fa0f",1,0,1,2014,5,41,34,22,12,10,2,0,1,2,1,2,1,1,2,2,0,0,2,2,1,1,2,2,1,1,1,1,1,0,2,4,0,0,1,1,0,0,1,1,1,0,0,1,1,2,0,1,1,1,4,0,0,0,0,1,0,0
"5964d70798febac4ef60aabf83924b69",0,0,1,2019,8.2,47,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"596e8f6a01f68b2b9c9b7ba51a0fa76c",0,0,1,2018,5.6,61,22,17,5,3,1,1,0,1,1,1,1,1,1,3,0,0,1,1,0,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"5989e5baf5051a37f35206ebff4ba967",0,1,0,2016,6.2,41,49,48,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0
"599c9584fd655236becc7d3cbf2b7add",0,0,0,2019,6.8,61,10,9,1,1,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"59ff95b922889f912330ba872912676b",0,0,1,2017,8.1,60,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"5ab686713f5702a295c35a3bbfcb40f9",1,1,1,2014,0.1,38.3,6,0,6,1,5,0,2,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"5b30584ebf4b9bbd044d62e5b6c0b051",0,1,1,2015,6.9,39,46,45,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0
"5bb184964dbcb78b29909ebde2cad924",1,1,0,2019,5.5,49,5,4,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5d29044b96ff38e95976a7f9c2df8b42",0,1,1,2019,7.7,76,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"5d78c8b98890a0ff3cd050a55a4fd06c",0,1,1,2019,7.6,43,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"5dab8b390b7d7dff945fa2a723fd71e8",0,0,1,2016,8.5,60,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"5ded066cb1647c32023f8592ed0a10f3",0,0,1,2016,5.8,35,47,41,6,6,0,0,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0
"5e4367472316ee2ff21321eef23056b4",1,1,1,2015,6.9,44,12,12,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"5e5737b92d9ca3b75b9f5ad1a7d69a36",1,0,1,2019,1.9,35,5,0,5,0,5,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"5f920c03911c12553a11b8c0f9c0644b",0,1,1,2019,5.9,59,10,9,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1
"5fdeb83d6ace6b05c501a3f64c919212",0,0,1,2018,8.5,47,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"6041d91ee5783b1af5b56d242f2187c0",1,1,1,2016,0.2,35,6,0,6,0,6,0,0,0,0,0,0,4,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0
"604784ae0e902053a7e4607ae09bdb78",0,1,1,2015,8,47,49,49,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"605b5d18f5979be6bfc329bb0ef5551c",1,0,0,2014,0.4,31.4,6,0,6,1,5,0,2,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"63cdf60a76297b8221c38c5cd63931d0",0,0,1,2014,6.5,47,41,36,5,2,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,0,1,0,3,1,1,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,5,0,0,0
"6418a31860168d2c9a9727b5efe8d114",0,0,1,2017,7.8,46,36,35,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,2,0,0,0,0,1,0,0
"64859ee4483f3dbf2d1c80bf1de25fa3",0,0,1,2018,8.6,74,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"668b2182feec47271cb2954d0adc322b",0,1,1,2019,4,50,9,3,6,4,1,0,0,1,2,2,2,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0
"66a531b70aaf623620dfdea8456e4748",0,1,1,2017,7.4,47,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"66eb9348582c04b32cc81282c7799f83",1,0,1,2019,6.4,30,4,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"67882711630136e6cafb7a224ef388c2",0,0,1,2018,5.9,42,20,20,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"67ab6604d3bba1b89c91c4b8eed36213",1,1,0,2015,4.6,53,29,15,14,14,0,0,1,1,1,1,1,1,2,2,2,0,2,1,2,2,2,1,2,1,2,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,2,1,0,1,1,2,0,0,0,0,0,2,0,0
"67b08e904b8ec41ea5d18fbcfba7d90b",0,1,1,2017,6.3,47,36,32,4,4,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,2,0,1,2,1,1,0,0,0,0,1,0,0
"6804a3f120daa0c42ec244b0b8208e18",0,0,1,2015,7.4,47,49,48,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"68cd9bcc156178921c090d4ef04798fd",1,1,1,2015,5,47,12,7,5,5,0,0,1,2,1,1,1,2,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
"68e5c8bcfadffc21cfb2c5ef143945be",0,1,1,2017,7.9,47,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"69e96ea640187fa95905e08592f471fc",1,1,1,2016,7,47,12,12,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"69eb109095f923c60b3fbdbe7ff4bcec",1,1,1,2018,7.3,42,5,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6a184e9c9d84f5b86eb04e601cd62458",1,0,1,2018,7,45,11,11,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"6accbad054ba75be8551ebebafaf557d",0,0,1,2018,6.8,54,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"6c3168f19fac45532d09dc28657f9ef1",0,0,1,2019,8.1,52,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"6c43157b49aa539e17897aa4d379cbba",1,1,1,2018,3.7,35,16,6,10,9,1,0,0,2,1,1,1,2,2,0,0,0,1,2,0,2,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"6c91cc3d6f0b797a9297b96a56932287",1,0,1,2014,5.7,47,12,8,4,4,0,0,1,1,1,1,1,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"6ca0acbaa3effa9ca8bf74d3c20d1bd0",1,1,1,2015,4.2,35,18,7,11,11,0,0,1,2,1,1,2,2,2,0,0,0,2,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"6d673cd7879e75ca86c1eb86f1747d53",0,1,1,2015,5.8,50.2,49,44,5,5,0,0,0,1,1,1,1,1,0,1,1,2,1,1,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,1,1,1,1,1,0,0
"6d7e366ceb04a28247b81ead35aa840c",1,1,1,2015,6.3,47,6,5,1,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6dd591d3c014e7ffadd3aaaeaf7f887f",0,0,1,2016,6.7,47,48,46,2,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0
"6dfc8ffebc6efb252202807ce5140577",0,0,1,2019,5.7,47,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1
"6e7e38ad65b1e19c28b43f39a72b5f85",1,1,1,2015,3.5,34,23,9,14,11,3,0,1,1,1,1,2,1,2,0,0,0,1,4,0,5,4,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0
"6ee8b1d0acbc775d2f9325c0b759b0b5",1,0,1,2014,6.1,47,12,11,1,1,0,0,1,1,1,1,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"705a802ca0afa6000678e6561ea8daa1",0,0,1,2014,8.2,47,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"70b82d8c19a29b159c73acc625df602c",0,0,0,2016,4.7,30,47,29,18,16,2,0,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,0,2,1,4,1,1,1,1,2,4,1,1,1,2,1,1,1,2,1,1,2,2,1,0,0
"7225da0b45cefe05478a5bb500114506",1,1,1,2015,4.6,50,6,4,2,2,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"728225c7888884adec87b3080afdba56",0,1,1,2015,5.7,47,56,43,13,12,1,0,1,5,1,1,1,1,1,5,1,4,1,1,1,1,2,2,1,5,1,1,1,1,1,1,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"742574177d9a86a2b92b9749f933ab3d",0,0,1,2016,5,47,48,33,15,13,1,0,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,4,1,1,2,1,1,1,1,3,2,1,1,1,1,1,2,1,2,1,1,2,2,1,0,0
"742f8fef114af998b67d2da2e8e3e2c5",0,1,1,2017,6.5,63,29,28,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"745e585a691d6b798ea47fc9b2d5dd8a",0,1,1,2016,6.7,41,48,44,4,3,1,0,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,0,1,1,1,5,1,0,1,1,1,1,1,1,1,5,1,1,1,1,1,0,0
"75004a1fa54d5ed5cf33bbfba1e2154c",1,1,1,2019,1.4,52,5,0,5,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4
"75f725f01d50ffa079e68f9b75827449",0,0,1,2017,6,44,35,31,4,3,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,4,1,2,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"76c2eb3a9e5d91c13f3a9ee01673084e",0,1,1,2019,7.2,42,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"77bd26ff44cc5025dd1920686dbb6133",1,0,1,2018,6.5,59,5,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"77fcccb72c6a1cfd10acfb56b546624c",0,1,1,2016,4.1,45,48,24,24,24,0,0,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,0,2,2,1,0,0
"787d4242c06fa395b64bc771e236723c",0,0,1,2019,7.5,47,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"7ac30cc6e5d025272d7b49f8aba75e6f",0,0,1,2017,6.4,39,36,34,2,2,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"7ae63d1392048f221012e81acee3781f",0,1,1,2016,6.4,54,60,56,4,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"7b9c228a8ff8173a30400b79eedebc89",0,0,1,2017,8.6,47,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"7c339c2a959d3b80e90607280bcafe12",0,1,1,2018,5.2,54,22,15,7,7,0,1,0,1,1,1,1,1,2,1,0,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"7ca90577e135efe7c0d9b3b33218e0be",1,0,0,2016,6.5,43,18,15,3,3,0,0,1,1,1,1,1,1,2,0,0,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"7d134d99a4c30a6b030fb1a63a9a1ad0",0,0,1,2015,8.2,34,48,48,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"7e7d2f8c7c4ac3dc3730aacfd850f281",1,1,1,2018,3.7,52,17,7,10,10,0,1,0,2,1,2,2,1,2,0,0,0,2,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"7f48e97e581f54d774aa6bb62d2f4aac",0,1,1,2018,7.3,56,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"7ffeaf420bf67cfde7fd0857bac4cae8",1,0,1,2018,5.2,55,17,12,5,2,2,1,0,1,1,1,1,1,1,0,0,0,2,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"8051867e978b0b63118d899b924f117f",1,0,1,2014,6.5,60.3,12,10,2,2,0,0,1,1,1,1,1,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"8092fca938948403c217dd3eeed87829",0,0,1,2017,5.6,47,36,27,9,9,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,2,0,0,1,1,0,0,2,1,1,0,0,1,1,1,0,1,2,1,2,0,0,0,0,1,0,0
"80ba75eb3a1ff9ae3732ebbcddb54b6c",0,1,1,2019,6.9,67,10,9,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1
"8135164070962f9a3c93fc59a9f21b2c",1,1,1,2018,3.2,60,6,2,4,4,0,1,0,0,0,0,0,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"8136e39ae5cb5fc5b00eea4855f6276b",1,1,1,2018,7.4,47,22,22,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"8178cc9455e20ffb5660384a7c36f6ae",1,0,1,2016,4.1,47,23,12,11,8,3,0,2,1,1,1,1,1,1,2,0,0,1,2,0,1,2,2,2,2,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,1,4,0,1,4,0,0,0,0,0,0,1,0,0
"81aa6a43d132ff8a9e572ef137a568e7",0,1,1,2019,7.8,39,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"81dd3bb618203f19b9bef65c59094889",0,0,1,2017,8.7,47,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
"820f075c5cd8b2fe4f538123b6698333",1,0,1,2015,5.4,47,28,22,6,6,0,0,0,1,1,1,1,1,2,2,1,0,1,1,2,1,2,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,1,0,1,1,1,0,0,0,0,0,1,0,0
"8242ee71d36cbd975dfc40ca3ffa4682",1,0,1,2016,5.7,45.5,29,22,7,7,0,0,1,1,1,1,1,1,1,2,2,0,1,1,2,2,1,2,1,2,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0
"82ec4bef4cf6bab6f4ad48a17fc7f4af",1,0,1,2015,5,47,21,11,10,9,0,0,2,1,1,1,1,1,2,2,0,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,2,0,1,3,0,0,0,0,0,0,1,0,0
"833350353f388aa2ef2fdb97e621b40c",0,0,1,2016,5.1,47,48,35,13,12,1,0,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,0,0
"83dd09326631b86dd31a1a4fba1a0a93",0,1,1,2019,8.6,66,10,10,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
