   ,RA,EVADIDO,RESID_ARARAS,BOLSISTA,GRADE_CORRENTE,COD_MATERI,DSC_MAT,DSC_STATUS_MAT,NOTA_MEDIA,PONTUACAO_PS
4758,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF056,Introdução a Orientação a Objetos,APROVADO,"8,7","45,00"
4759,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF057,Computador e Sociedade,APROVADO,"5,5","45,00"
4760,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF058,Elaboração de Projetos SI,APROVADO,"5,7","45,00"
4761,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF060,Empreendedorismo,APROVADO,"7,0","45,00"
4762,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF062,Sistemas de Gestão de Negócios e Apoio a Decisão,APROVADO,"6,3","45,00"
4763,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF063,Fundamentos da Administração,APROVADO,"7,0","45,00"
4764,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF064,Cálculo Aplicado,APROVADO,"7,3","45,00"
4765,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF067,Engenharia de Software III,APROVADO,"6,6","45,00"
4766,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF068,Tópicos em Linguagem de Programação,APROVADO,"8,5","45,00"
4767,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF069,Segurança e Auditoria de Sistemas,APROVADO,"5,3","45,00"
4768,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF070,Tópicos Especiais em Sistemas de Informação,REPROVADO POR NOTA,"4,5","45,00"
4769,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,NCE047,Libras,APROVADO,"7,2","45,00"
4770,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF001,Algoritmos,APROVADO,"8,1","45,00"
4771,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"7,9","45,00"
4772,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF003,Iniciação à Pesquisa Científica,APROVADO,"7,8","45,00"
4773,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF004,Lógica Computacional,APROVADO,"8,0","45,00"
4774,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF005,Matemática Discreta,APROVADO,"7,7","45,00"
4775,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF006,Língua Portuguesa,APROVADO,"7,4","45,00"
4776,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF008,Teoria da Computação,APROVADO,"8,2","45,00"
4777,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF009,Linguagem de Programação I,APROVADO,"7,2","45,00"
4778,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF010,Linguagem de Programação II,APROVADO,"5,9","45,00"
4779,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF011,Linguagem de Programação III,APROVADO,"5,9","45,00"
4780,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF012,Linguagem de Programação IV,APROVADO,"6,8","45,00"
4781,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF015,Programação para WEB I,APROVADO,"7,9","45,00"
4782,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF016,Programação para Web II,APROVADO,"7,5","45,00"
4783,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF017,Programação para Web III,APROVADO,"6,7","45,00"
4784,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF019,Arquitetura e Organização de Computadores,APROVADO,"7,5","45,00"
4785,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF021,Estrutura de Dados I,APROVADO,"6,1","45,00"
4786,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF022,Estrutura de Dados II,APROVADO,"6,8","45,00"
4787,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF024,Modelagem de Negócios,APROVADO,"7,0","45,00"
4788,3f3a53e076b65698fd02abb8037c142f,N,S,S,2010,SIF028,Banco de Dados II,APROVADO,"6,9","45,00"
4789,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF055,Tecnologias de Apoio Educacional,APROVADO,"8,8","37,00"
4790,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF054,Oficina de Criatividade,APROVADO,"7,1","37,00"
4791,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF057,Computador e Sociedade,APROVADO,"6,1","37,00"
4792,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF058,Elaboração de Projetos SI,APROVADO,"5,2","37,00"
4793,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF060,Empreendedorismo,APROVADO,"7,2","37,00"
4794,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF062,Sistemas de Gestão de Negócios e Apoio a Decisão,APROVADO,"5,1","37,00"
4795,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF063,Fundamentos da Administração,APROVADO,"5,5","37,00"
4796,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF064,Cálculo Aplicado,APROVADO,"5,0","37,00"
4797,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF067,Engenharia de Software III,APROVADO,"6,3","37,00"
4798,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF068,Tópicos em Linguagem de Programação,APROVADO,"8,1","37,00"
4799,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF069,Segurança e Auditoria de Sistemas,APROVADO,"6,8","37,00"
4800,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF070,Tópicos Especiais em Sistemas de Informação,REPROVADO POR NOTA,"2,0","37,00"
4801,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,NCE047,Libras,APROVADO,"6,3","37,00"
4802,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF001,Algoritmos,APROVADO,"5,8","37,00"
4803,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"6,7","37,00"
4804,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF003,Iniciação à Pesquisa Científica,APROVADO,"7,3","37,00"
4805,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF004,Lógica Computacional,APROVADO,"6,9","37,00"
4806,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF005,Matemática Discreta,APROVADO,"6,8","37,00"
4807,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF006,Língua Portuguesa,APROVADO,"5,6","37,00"
4808,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF008,Teoria da Computação,APROVADO,"5,8","37,00"
4809,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF009,Linguagem de Programação I,REPROVADO POR NOTA,"3,6","37,00"
4810,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF009,Linguagem de Programação I,APROVADO,"5,0","37,00"
4811,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF010,Linguagem de Programação II,REPROVADO POR NOTA,"4,7","37,00"
4812,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF010,Linguagem de Programação II,APROVADO,"5,5","37,00"
4813,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF011,Linguagem de Programação III,REPROVADO POR NOTA,"4,7","37,00"
4814,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF011,Linguagem de Programação III,REPROVADO POR NOTA,"4,5","37,00"
4815,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF011,Linguagem de Programação III,APROVADO,"5,0","37,00"
4816,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF011,Linguagem de Programação III,REPROVADO POR NOTA,"4,0","37,00"
4817,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF012,Linguagem de Programação IV,APROVADO,"5,9","37,00"
4818,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF015,Programação para WEB I,APROVADO,"5,2","37,00"
4819,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF016,Programação para Web II,APROVADO,"5,5","37,00"
4820,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF017,Programação para Web III,APROVADO,"5,8","37,00"
4821,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF019,Arquitetura e Organização de Computadores,APROVADO,"5,0","37,00"
4822,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF021,Estrutura de Dados I,REPROVADO POR NOTA,"4,5","37,00"
4823,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF021,Estrutura de Dados I,REPROVADO POR NOTA,"4,1","37,00"
4824,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF021,Estrutura de Dados I,APROVADO,"5,0","37,00"
4825,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF022,Estrutura de Dados II,APROVADO,"5,0","37,00"
4826,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF024,Modelagem de Negócios,APROVADO,"8,5","37,00"
4827,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF024,Modelagem de Negócios,REPROVADO POR NOTA,"4,5","37,00"
4828,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF026,Paradigmas de Programação,APROVADO,"5,4","37,00"
4829,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF027,Banco de Dados I,APROVADO,"5,1","37,00"
4830,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF028,Banco de Dados II,APROVADO,"5,0","37,00"
4831,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF029,Sistemas Operacionais I,APROVADO,"7,0","37,00"
4832,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF030,Sistemas Operacionais II,APROVADO,"6,8","37,00"
4833,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF031,Engenharia de Software I,APROVADO,"5,9","37,00"
4834,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF032,Engenharia de Software II,REPROVADO POR NOTA,"4,9","37,00"
4835,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF032,Engenharia de Software II,APROVADO,"5,1","37,00"
4836,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF034,Engenharia de Software IV,APROVADO,"6,7","37,00"
4837,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF035,Interface Humano Computador,APROVADO,"6,4","37,00"
4838,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF037,Fundamentos de Probabilidade e Estatística,APROVADO,"5,0","37,00"
4839,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF038,Redes de Computadores I,APROVADO,"5,5","37,00"
4840,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF039,Redes de Computadores II,APROVADO,"6,6","37,00"
4841,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF040,Projeto de Sistemas I,APROVADO,"5,0","37,00"
4842,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF040,Projeto de Sistemas I,REPROVADO POR NOTA,"4,1","37,00"
4843,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF041,Projeto de Sistemas II,APROVADO,"6,0","37,00"
4844,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF042,Pesquisa Operacional,APROVADO,"6,5","37,00"
4845,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF043,Gerência de Projetos,APROVADO,"6,5","37,00"
4846,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF044,Tópicos Avançados em SI I,APROVADO,"5,0","37,00"
4847,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF047,Gestão Financeira de Negócios,APROVADO,"9,2","37,00"
4848,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF047,Gestão Financeira de Negócios,REPROVADO POR NOTA,"4,0","37,00"
4849,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF047,Gestão Financeira de Negócios,REPROVADO POR NOTA,"4,5","37,00"
4850,29776db0980e3acd1ff54b1f6dc9c96a,N,S,S,2010,SIF056,Introdução a Orientação a Objetos,APROVADO,"6,0","37,00"
4851,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF032,Engenharia de Software II,REPROVADO POR NOTA,"4,8","36,00"
4852,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF032,Engenharia de Software II,REPROVADO POR NOTA,"3,0","36,00"
4853,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF032,Engenharia de Software II,APROVADO,"6,6","36,00"
4854,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF034,Engenharia de Software IV,APROVADO,"6,4","36,00"
4855,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF035,Interface Humano Computador,APROVADO,"5,7","36,00"
4856,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF037,Fundamentos de Probabilidade e Estatística,APROVADO,"5,0","36,00"
4857,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF038,Redes de Computadores I,APROVADO,"7,4","36,00"
4858,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF039,Redes de Computadores II,APROVADO,"6,7","36,00"
4859,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF040,Projeto de Sistemas I,APROVADO,"6,8","36,00"
4860,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF041,Projeto de Sistemas II,APROVADO,"7,9","36,00"
4861,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF042,Pesquisa Operacional,APROVADO,"5,8","36,00"
4862,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF043,Gerência de Projetos,APROVADO,"6,2","36,00"
4863,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF044,Tópicos Avançados em SI I,APROVADO,"6,1","36,00"
4864,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF047,Gestão Financeira de Negócios,APROVADO,"5,8","36,00"
4865,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF054,Oficina de Criatividade,APROVADO,"5,5","36,00"
4866,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF055,Tecnologias de Apoio Educacional,APROVADO,"5,0","36,00"
4867,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF056,Introdução a Orientação a Objetos,APROVADO,"6,8","36,00"
4868,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF057,Computador e Sociedade,APROVADO,"5,7","36,00"
4869,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF058,Elaboração de Projetos SI,APROVADO,"5,9","36,00"
4870,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF060,Empreendedorismo,APROVADO,"6,8","36,00"
4871,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF062,Sistemas de Gestão de Negócios e Apoio a Decisão,APROVADO,"6,0","36,00"
4872,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF063,Fundamentos da Administração,APROVADO,"5,3","36,00"
4873,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF064,Cálculo Aplicado,APROVADO,"5,0","36,00"
4874,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF067,Engenharia de Software III,APROVADO,"5,7","36,00"
4875,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF068,Tópicos em Linguagem de Programação,APROVADO,"8,1","36,00"
4876,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF069,Segurança e Auditoria de Sistemas,APROVADO,"6,1","36,00"
4877,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF070,Tópicos Especiais em Sistemas de Informação,APROVADO,"6,7","36,00"
4878,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,NCE047,Libras,APROVADO,"6,5","36,00"
4879,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF001,Algoritmos,APROVADO,"6,1","36,00"
4880,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"6,4","36,00"
4881,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF003,Iniciação à Pesquisa Científica,APROVADO,"5,4","36,00"
4882,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF004,Lógica Computacional,APROVADO,"5,3","36,00"
4883,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF005,Matemática Discreta,APROVADO,"5,3","36,00"
4884,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF006,Língua Portuguesa,APROVADO,"5,4","36,00"
4885,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF008,Teoria da Computação,APROVADO,"5,1","36,00"
4886,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF009,Linguagem de Programação I,REPROVADO POR NOTA,"4,4","36,00"
4887,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF009,Linguagem de Programação I,APROVADO,"5,5","36,00"
4888,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF010,Linguagem de Programação II,APROVADO,"5,5","36,00"
4889,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF010,Linguagem de Programação II,REPROVADO POR NOTA,"4,3","36,00"
4890,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF011,Linguagem de Programação III,REPROVADO POR NOTA,"4,6","36,00"
4891,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF011,Linguagem de Programação III,REPROVADO POR NOTA,"4,5","36,00"
4892,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF011,Linguagem de Programação III,APROVADO,"6,0","36,00"
4893,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF012,Linguagem de Programação IV,APROVADO,"7,1","36,00"
4894,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF015,Programação para WEB I,APROVADO,"5,4","36,00"
4895,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF016,Programação para Web II,APROVADO,"5,9","36,00"
4896,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF017,Programação para Web III,APROVADO,"6,5","36,00"
4897,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF019,Arquitetura e Organização de Computadores,APROVADO,"5,0","36,00"
4898,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF021,Estrutura de Dados I,APROVADO,"5,6","36,00"
4899,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF022,Estrutura de Dados II,REPROVADO POR NOTA,"4,0","36,00"
4900,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF022,Estrutura de Dados II,REPROVADO POR NOTA,"4,3","36,00"
4901,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF022,Estrutura de Dados II,REPROVADO POR NOTA,"3,3","36,00"
4902,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF022,Estrutura de Dados II,APROVADO,"6,6","36,00"
4903,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF024,Modelagem de Negócios,APROVADO,"5,4","36,00"
4904,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF026,Paradigmas de Programação,APROVADO,"6,6","36,00"
4905,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF027,Banco de Dados I,APROVADO,"5,4","36,00"
4906,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF028,Banco de Dados II,APROVADO,"6,6","36,00"
4907,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF029,Sistemas Operacionais I,APROVADO,"5,5","36,00"
4908,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF030,Sistemas Operacionais II,APROVADO,"7,2","36,00"
4909,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF031,Engenharia de Software I,REPROVADO POR NOTA,"3,1","36,00"
4910,acad7cb42c4949dfda7b1fd4ccacee72,N,S,S,2010,SIF031,Engenharia de Software I,APROVADO,"5,5","36,00"
4911,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF001,Algoritmos,APROVADO,"5,8","61,00"
4912,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF070,Tópicos Especiais em Sistemas de Informação,APROVADO,"5,6","61,00"
4913,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF003,Iniciação à Pesquisa Científica,APROVADO,"7,3","61,00"
4914,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF004,Lógica Computacional,APROVADO,"7,1","61,00"
4915,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF005,Matemática Discreta,APROVADO,"7,0","61,00"
4916,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF006,Língua Portuguesa,APROVADO,"7,3","61,00"
4917,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF008,Teoria da Computação,APROVADO,"6,9","61,00"
4918,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF009,Linguagem de Programação I,APROVADO,"6,1","61,00"
4919,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF010,Linguagem de Programação II,APROVADO,"5,5","61,00"
4920,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF011,Linguagem de Programação III,APROVADO,"5,3","61,00"
4921,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF012,Linguagem de Programação IV,APROVADO,"5,2","61,00"
4922,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF015,Programação para WEB I,APROVADO,"6,2","61,00"
4923,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF016,Programação para Web II,APROVADO,"6,3","61,00"
4924,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF017,Programação para Web III,APROVADO,"6,4","61,00"
4925,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF019,Arquitetura e Organização de Computadores,APROVADO,"6,3","61,00"
4926,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF021,Estrutura de Dados I,APROVADO,"5,0","61,00"
4927,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF022,Estrutura de Dados II,APROVADO,"5,1","61,00"
4928,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF024,Modelagem de Negócios,APROVADO,"5,6","61,00"
4929,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF026,Paradigmas de Programação,APROVADO,"7,0","61,00"
4930,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF027,Banco de Dados I,APROVADO,"6,2","61,00"
4931,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF028,Banco de Dados II,APROVADO,"6,8","61,00"
4932,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF029,Sistemas Operacionais I,APROVADO,"6,4","61,00"
4933,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF030,Sistemas Operacionais II,APROVADO,"7,4","61,00"
4934,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF031,Engenharia de Software I,APROVADO,"5,8","61,00"
4935,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF032,Engenharia de Software II,APROVADO,"7,1","61,00"
4936,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF034,Engenharia de Software IV,APROVADO,"6,9","61,00"
4937,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF035,Interface Humano Computador,APROVADO,"5,7","61,00"
4938,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF037,Fundamentos de Probabilidade e Estatística,APROVADO,"6,4","61,00"
4939,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF038,Redes de Computadores I,APROVADO,"8,2","61,00"
4940,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF039,Redes de Computadores II,APROVADO,"6,9","61,00"
4941,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF040,Projeto de Sistemas I,APROVADO,"6,8","61,00"
4942,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF041,Projeto de Sistemas II,APROVADO,"7,9","61,00"
4943,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF042,Pesquisa Operacional,APROVADO,"7,0","61,00"
4944,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF043,Gerência de Projetos,APROVADO,"6,6","61,00"
4945,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF044,Tópicos Avançados em SI I,APROVADO,"7,5","61,00"
4946,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF047,Gestão Financeira de Negócios,APROVADO,"8,6","61,00"
4947,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF054,Oficina de Criatividade,APROVADO,"6,5","61,00"
4948,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF055,Tecnologias de Apoio Educacional,APROVADO,"10,0","61,00"
4949,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF056,Introdução a Orientação a Objetos,APROVADO,"6,8","61,00"
4950,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF057,Computador e Sociedade,APROVADO,"6,6","61,00"
4951,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF058,Elaboração de Projetos SI,APROVADO,"6,3","61,00"
4952,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF060,Empreendedorismo,APROVADO,"7,4","61,00"
4953,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF062,Sistemas de Gestão de Negócios e Apoio a Decisão,APROVADO,"7,6","61,00"
4954,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF063,Fundamentos da Administração,APROVADO,"5,4","61,00"
4955,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF064,Cálculo Aplicado,APROVADO,"6,4","61,00"
4956,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF067,Engenharia de Software III,APROVADO,"6,9","61,00"
4957,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF068,Tópicos em Linguagem de Programação,APROVADO,"7,0","61,00"
4958,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF069,Segurança e Auditoria de Sistemas,APROVADO,"7,9","61,00"
4959,a5a229d29987558a94c124a7b3667920,N,N,S,2010,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"7,5","61,00"
4960,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF060,Empreendedorismo,APROVADO,"9,0","52,00"
4961,cbb0ba7ecfdab493216233e8f552dbd0,N,S,N,2010,SIF062,Sistemas de Gestão de Negócios e Apoio a Decisão,APROVADO,"9,6","52,00"
